name,lat,lon,region,country,conflict_date,population,location_type
4441419228,50.8871437,6.9729534,xyz,xyz,0,0,town
4442925505,51.231487,6.6381952,xyz,xyz,0,0,town
4442925507,51.2324578,6.6379618,xyz,xyz,0,0,town
4572089784,50.9304088,6.9858891,xyz,xyz,0,0,town
4572594276,51.0400755,6.4511576,xyz,xyz,0,0,town
4572594277,51.0399615,6.451281,xyz,xyz,0,0,town
4736405105,51.0227106,6.9450503,xyz,xyz,0,0,town
4840408128,51.0231095,6.9415068,xyz,xyz,0,0,town
4840408135,51.0240818,6.9434385,xyz,xyz,0,0,town
4908670652,51.0949027,6.8070247,xyz,xyz,0,0,town
4908670655,51.0946716,6.8070364,xyz,xyz,0,0,town
4908780366,51.1790239,6.6746454,xyz,xyz,0,0,town
4908780369,51.1794829,6.6719122,xyz,xyz,0,0,town
5618208023,50.926228,6.8458337,xyz,xyz,0,0,town
5732579504,51.082118,6.9290946,xyz,xyz,0,0,town
5732579506,51.0819696,6.9289839,xyz,xyz,0,0,town
5739864353,51.088044,6.4769973,xyz,xyz,0,0,town
5742353440,51.0852065,6.4757681,xyz,xyz,0,0,town
5742353444,51.0893685,6.4761937,xyz,xyz,0,0,town
5818955881,50.8907441,6.6455184,xyz,xyz,0,0,town
5860089080,51.0947725,6.4855058,xyz,xyz,0,0,town
5865946710,51.1878025,6.8704465,xyz,xyz,0,0,town
5865946734,51.1896684,6.8677613,xyz,xyz,0,0,town
5872480574,51.1398217,6.6166704,xyz,xyz,0,0,town
5887224304,51.0346044,6.467312,xyz,xyz,0,0,town
5981802279,51.1101576,6.9878955,xyz,xyz,0,0,town
6162553611,50.8983741,7.0839057,xyz,xyz,0,0,town
6563427207,51.2086093,7.037271,xyz,xyz,0,0,town
6563427211,51.2089412,7.0373068,xyz,xyz,0,0,town
6563427214,51.2069788,7.0420145,xyz,xyz,0,0,town
6563427218,51.2072178,7.0424994,xyz,xyz,0,0,town
6581699439,50.8480681,6.8007032,xyz,xyz,0,0,town
6605096883,50.891631,6.6449335,xyz,xyz,0,0,town
6823344442,50.9479204,7.0381647,xyz,xyz,0,0,town
6875398874,50.9513642,7.0380304,xyz,xyz,0,0,town
7532774641,51.1012337,6.5351229,xyz,xyz,0,0,town
7893544757,50.8476445,6.9205807,xyz,xyz,0,0,town
7904688619,51.0854811,6.4753778,xyz,xyz,0,0,town
7905660995,51.0408041,7.0042595,xyz,xyz,0,0,town
7976987620,51.0495031,7.034452,xyz,xyz,0,0,town
8258666583,51.025512,6.9459436,xyz,xyz,0,0,town
8491598001,51.0256315,6.8505096,xyz,xyz,0,0,town
8491601346,51.0262058,6.8489785,xyz,xyz,0,0,town
8491601347,51.0243484,6.8516775,xyz,xyz,0,0,town
8569588538,50.9246758,6.8430814,xyz,xyz,0,0,town
8569588572,50.9147964,6.8450903,xyz,xyz,0,0,town
8569588581,50.9155971,6.8450046,xyz,xyz,0,0,town
8989810023,50.947969,6.6062586,xyz,xyz,0,0,town
9109047874,50.8372034,6.7620797,xyz,xyz,0,0,town
9109047888,50.837386,6.7629564,xyz,xyz,0,0,town
9143905434,51.1899821,6.8805199,xyz,xyz,0,0,town
9586072120,51.1170988,6.915665,xyz,xyz,0,0,town
10763362043,51.197944,6.9724798,xyz,xyz,0,0,town
167595,50.5897973,7.0390291,xyz,xyz,0,0,town
167667,50.7684009,6.8290248,xyz,xyz,0,0,town
167686,50.7759391,6.8161231,xyz,xyz,0,0,town
167723,50.8025469,6.7967457,xyz,xyz,0,0,town
2703359,50.7548497,7.096464,xyz,xyz,0,0,town
21290084,50.747974,7.0691671,xyz,xyz,0,0,town
21290092,50.7455852,7.0734545,xyz,xyz,0,0,town
21290097,50.7516136,7.0846816,xyz,xyz,0,0,town
25331740,50.7740646,6.8181166,xyz,xyz,0,0,town
25331746,50.7721907,6.8203265,xyz,xyz,0,0,town
25331750,50.7613472,6.8185651,xyz,xyz,0,0,town
25331777,50.6818201,6.7504615,xyz,xyz,0,0,town
25331804,50.7639212,6.8204381,xyz,xyz,0,0,town
25331891,50.6813484,6.751982,xyz,xyz,0,0,town
25331910,50.6826892,6.7488893,xyz,xyz,0,0,town
25331915,50.6819466,6.7501219,xyz,xyz,0,0,town
25331917,50.6826874,6.7500958,xyz,xyz,0,0,town
25331961,50.6834821,6.7492725,xyz,xyz,0,0,town
25331963,50.6814066,6.7527033,xyz,xyz,0,0,town
26306887,50.716819,7.0680706,xyz,xyz,0,0,town
26306927,50.7252102,7.0825443,xyz,xyz,0,0,town
26306981,50.7283213,7.0796995,xyz,xyz,0,0,town
26307010,50.7318402,7.0745401,xyz,xyz,0,0,town
26307034,50.7485165,7.0773606,xyz,xyz,0,0,town
26307082,50.7446286,7.0722903,xyz,xyz,0,0,town
26307108,50.7395489,7.07211,xyz,xyz,0,0,town
26372956,50.7045869,7.0623235,xyz,xyz,0,0,town
26372960,50.7050677,7.0663562,xyz,xyz,0,0,town
26372965,50.7052102,7.0665795,xyz,xyz,0,0,town
26373026,50.7293,7.0769109,xyz,xyz,0,0,town
26373028,50.7296984,7.077515,xyz,xyz,0,0,town
26373029,50.729835,7.078131,xyz,xyz,0,0,town
26381241,50.7432318,7.0772601,xyz,xyz,0,0,town
26381255,50.7433819,7.0776223,xyz,xyz,0,0,town
26402150,50.7281995,7.0802968,xyz,xyz,0,0,town
26402165,50.7322066,7.0745455,xyz,xyz,0,0,town
26402185,50.7393892,7.0723525,xyz,xyz,0,0,town
26402196,50.7443582,7.0723328,xyz,xyz,0,0,town
26402199,50.7222965,7.0811391,xyz,xyz,0,0,town
26402223,50.7156961,7.0663065,xyz,xyz,0,0,town
26402230,50.7141353,7.0642146,xyz,xyz,0,0,town
26405814,50.651235,7.0461102,xyz,xyz,0,0,town
26405822,50.6359953,7.0580526,xyz,xyz,0,0,town
26405824,50.6337831,7.060249,xyz,xyz,0,0,town
26405838,50.5981002,7.0348958,xyz,xyz,0,0,town
26408287,50.7534251,7.0882931,xyz,xyz,0,0,town
26408290,50.7530058,7.0880857,xyz,xyz,0,0,town
26408293,50.7530511,7.0886909,xyz,xyz,0,0,town
26408302,50.7531289,7.0889602,xyz,xyz,0,0,town
26408303,50.7534112,7.0886468,xyz,xyz,0,0,town
26435444,50.753054,7.0898124,xyz,xyz,0,0,town
26435451,50.7533735,7.0894162,xyz,xyz,0,0,town
26435454,50.7471758,7.0712603,xyz,xyz,0,0,town
26435474,50.7460402,7.0735493,xyz,xyz,0,0,town
26671938,50.7240911,7.0857899,xyz,xyz,0,0,town
26671953,50.72381,7.0863828,xyz,xyz,0,0,town
26715510,50.71517,7.0675834,xyz,xyz,0,0,town
26715617,50.7147714,7.0670015,xyz,xyz,0,0,town
26789891,50.6477519,7.0432624,xyz,xyz,0,0,town
26789899,50.6530531,7.0481941,xyz,xyz,0,0,town
26789912,50.6536381,7.0478555,xyz,xyz,0,0,town
26853183,50.7529784,7.0891277,xyz,xyz,0,0,town
27000317,50.5905559,7.0355915,xyz,xyz,0,0,town
27000320,50.5891858,7.0402986,xyz,xyz,0,0,town
27000350,50.5899596,7.0275822,xyz,xyz,0,0,town
27000857,50.5933234,7.0298436,xyz,xyz,0,0,town
27000873,50.5845038,7.026217,xyz,xyz,0,0,town
27000880,50.5854317,7.0255014,xyz,xyz,0,0,town
27000916,50.5839885,7.0265032,xyz,xyz,0,0,town
27135426,50.6197569,6.9783201,xyz,xyz,0,0,town
27135432,50.6207591,6.9782342,xyz,xyz,0,0,town
27135433,50.6209552,6.9793688,xyz,xyz,0,0,town
27177387,50.7276427,7.0814519,xyz,xyz,0,0,town
27307392,50.7963629,6.8700425,xyz,xyz,0,0,town
27307409,50.678557,6.7436296,xyz,xyz,0,0,town
27307419,50.6504774,6.7220682,xyz,xyz,0,0,town
27381041,50.7171158,7.0671063,xyz,xyz,0,0,town
27381045,50.7176648,7.0672559,xyz,xyz,0,0,town
27474384,50.7151144,6.8969202,xyz,xyz,0,0,town
30102683,50.7653622,7.0323583,xyz,xyz,0,0,town
30102717,50.7653586,7.0325254,xyz,xyz,0,0,town
30744750,50.7029363,7.0647996,xyz,xyz,0,0,town
30744844,50.7047565,7.0626224,xyz,xyz,0,0,town
30744854,50.7027586,7.0644814,xyz,xyz,0,0,town
30952258,50.717677,7.0704371,xyz,xyz,0,0,town
30952357,50.7177089,7.0671383,xyz,xyz,0,0,town
30952373,50.7177992,7.0665759,xyz,xyz,0,0,town
30965654,50.7046564,7.0627416,xyz,xyz,0,0,town
31323924,50.7526978,7.0884856,xyz,xyz,0,0,town
31323926,50.7526468,7.089138,xyz,xyz,0,0,town
31323928,50.7529222,7.0888334,xyz,xyz,0,0,town
31383646,50.7962931,6.8702639,xyz,xyz,0,0,town
31383663,50.7882195,6.8472453,xyz,xyz,0,0,town
31771758,50.714693,7.067039,xyz,xyz,0,0,town
31771761,50.7143496,7.0675079,xyz,xyz,0,0,town
32822123,50.7298565,7.0772872,xyz,xyz,0,0,town
33125209,50.5985205,7.0355109,xyz,xyz,0,0,town
33125370,50.5905053,7.0375132,xyz,xyz,0,0,town
34218883,50.7184364,6.8950445,xyz,xyz,0,0,town
59963665,50.7446592,7.0762926,xyz,xyz,0,0,town
59964064,50.749117,7.0789086,xyz,xyz,0,0,town
75370659,50.6101567,6.7119959,xyz,xyz,0,0,town
75370700,50.6476474,6.7222281,xyz,xyz,0,0,town
75460634,50.677497,6.9163905,xyz,xyz,0,0,town
78211747,50.6747675,6.9190385,xyz,xyz,0,0,town
78211748,50.6735223,6.9204885,xyz,xyz,0,0,town
84302056,50.7666465,7.0285903,xyz,xyz,0,0,town
84302248,50.7650155,7.0323747,xyz,xyz,0,0,town
88355510,50.8033736,6.9069319,xyz,xyz,0,0,town
95187118,50.749138,6.8581478,xyz,xyz,0,0,town
95190155,50.7464824,6.8660916,xyz,xyz,0,0,town
95190161,50.7460789,6.8642637,xyz,xyz,0,0,town
95193761,50.7967481,6.8730866,xyz,xyz,0,0,town
95194199,50.7967898,6.870469,xyz,xyz,0,0,town
107717667,50.7955918,6.8695614,xyz,xyz,0,0,town
107718370,50.7955698,6.8700555,xyz,xyz,0,0,town
107718371,50.7959379,6.8697861,xyz,xyz,0,0,town
107720745,50.7965644,6.8702404,xyz,xyz,0,0,town
107755411,50.7956639,6.8696022,xyz,xyz,0,0,town
107757585,50.7957693,6.8669631,xyz,xyz,0,0,town
107757740,50.7968466,6.8705282,xyz,xyz,0,0,town
107758593,50.7951784,6.869335,xyz,xyz,0,0,town
180612116,50.6776307,6.7431739,xyz,xyz,0,0,town
180619799,50.6773727,6.7420042,xyz,xyz,0,0,town
180624179,50.6755436,6.7388909,xyz,xyz,0,0,town
180624181,50.6744096,6.7369548,xyz,xyz,0,0,town
180629426,50.6776166,6.7441698,xyz,xyz,0,0,town
180655800,50.6811383,6.7494115,xyz,xyz,0,0,town
207560118,50.6806472,6.7475114,xyz,xyz,0,0,town
210472081,50.6735791,6.7355444,xyz,xyz,0,0,town
210474645,50.6776921,6.74014,xyz,xyz,0,0,town
210482597,50.6779589,6.7402058,xyz,xyz,0,0,town
210486945,50.6796219,6.7454235,xyz,xyz,0,0,town
210488381,50.6776963,6.7400051,xyz,xyz,0,0,town
212272090,50.5928618,7.0303821,xyz,xyz,0,0,town
216279085,50.7671923,6.8227103,xyz,xyz,0,0,town
216280004,50.7671299,6.8323052,xyz,xyz,0,0,town
216282237,50.771736,6.8263302,xyz,xyz,0,0,town
216286949,50.7720164,6.8214988,xyz,xyz,0,0,town
216287802,50.7703015,6.8246022,xyz,xyz,0,0,town
216296564,50.7698485,6.8243381,xyz,xyz,0,0,town
216297432,50.7696303,6.8252561,xyz,xyz,0,0,town
221051152,50.6831504,6.7497848,xyz,xyz,0,0,town
229283072,50.7725291,6.8266342,xyz,xyz,0,0,town
243670686,50.5743059,6.6862849,xyz,xyz,0,0,town
243670968,50.5737014,6.684376,xyz,xyz,0,0,town
243670973,50.5756544,6.6857644,xyz,xyz,0,0,town
244530529,50.632054,7.0627841,xyz,xyz,0,0,town
244530534,50.6324449,7.0612179,xyz,xyz,0,0,town
246336977,50.5925455,7.0298065,xyz,xyz,0,0,town
251523694,50.729353,7.0767918,xyz,xyz,0,0,town
252462372,50.7464965,7.0729688,xyz,xyz,0,0,town
252462496,50.7470983,7.0723978,xyz,xyz,0,0,town
252464682,50.7631144,7.0291409,xyz,xyz,0,0,town
253115318,50.7441185,7.076649,xyz,xyz,0,0,town
255264996,50.648148,6.7224369,xyz,xyz,0,0,town
255264998,50.6479855,6.7232618,xyz,xyz,0,0,town
264392013,50.6208863,6.9793157,xyz,xyz,0,0,town
264392491,50.6226121,6.9766956,xyz,xyz,0,0,town
264392615,50.6196956,6.9782662,xyz,xyz,0,0,town
266223018,50.7148759,6.8986087,xyz,xyz,0,0,town
266223132,50.716337,6.8987404,xyz,xyz,0,0,town
266223206,50.7126534,6.8999003,xyz,xyz,0,0,town
266223855,50.7154894,6.8975011,xyz,xyz,0,0,town
266223930,50.71558,6.8964788,xyz,xyz,0,0,town
266224122,50.7158122,6.8992984,xyz,xyz,0,0,town
266224192,50.7159478,6.8982042,xyz,xyz,0,0,town
266293129,50.7519005,6.8580773,xyz,xyz,0,0,town
266293153,50.7501291,6.8598223,xyz,xyz,0,0,town
266293374,50.744356,6.8661521,xyz,xyz,0,0,town
268301127,50.5844905,7.0277504,xyz,xyz,0,0,town
268301130,50.5839877,7.0281049,xyz,xyz,0,0,town
268326719,50.5850059,7.0251579,xyz,xyz,0,0,town
268550291,50.7853815,6.8425095,xyz,xyz,0,0,town
268550358,50.7877295,6.8467811,xyz,xyz,0,0,town
268550363,50.7856656,6.843542,xyz,xyz,0,0,town
268550687,50.7856216,6.8426512,xyz,xyz,0,0,town
268550706,50.7883708,6.8472365,xyz,xyz,0,0,town
268728905,50.8035595,6.9059494,xyz,xyz,0,0,town
270506804,50.5940692,7.0278311,xyz,xyz,0,0,town
270506806,50.5948116,7.025485,xyz,xyz,0,0,town
270507873,50.6330566,7.063026,xyz,xyz,0,0,town
270507956,50.6327191,7.0627018,xyz,xyz,0,0,town
270508045,50.6298978,7.0617503,xyz,xyz,0,0,town
270508408,50.6329674,7.0618217,xyz,xyz,0,0,town
270508411,50.6327522,7.0625533,xyz,xyz,0,0,town
270552710,50.6198715,6.9778276,xyz,xyz,0,0,town
270552719,50.6194841,6.9780755,xyz,xyz,0,0,town
270553463,50.6205725,6.9790423,xyz,xyz,0,0,town
270553465,50.6207027,6.9797297,xyz,xyz,0,0,town
270553618,50.6207571,6.9798492,xyz,xyz,0,0,town
270553620,50.6211683,6.9795487,xyz,xyz,0,0,town
270554484,50.6199395,6.9779074,xyz,xyz,0,0,town
270554488,50.6200575,6.9785993,xyz,xyz,0,0,town
270564504,50.585223,7.0260031,xyz,xyz,0,0,town
271963283,50.8038018,6.7933057,xyz,xyz,0,0,town
271963297,50.8047795,6.7948292,xyz,xyz,0,0,town
275655496,50.4682473,6.6955525,xyz,xyz,0,0,town
277823812,50.6828666,6.7521316,xyz,xyz,0,0,town
277929536,50.6813009,6.7527371,xyz,xyz,0,0,town
278876870,50.6805776,6.7533018,xyz,xyz,0,0,town
281736292,50.8000908,6.7984385,xyz,xyz,0,0,town
281897370,50.6455836,6.7222226,xyz,xyz,0,0,town
281897377,50.648073,6.7233593,xyz,xyz,0,0,town
281897379,50.6485578,6.7236208,xyz,xyz,0,0,town
281897688,50.6479647,6.7219283,xyz,xyz,0,0,town
290839714,50.7433376,6.8020846,xyz,xyz,0,0,town
290839736,50.7401301,6.798233,xyz,xyz,0,0,town
290839737,50.7502538,6.8098475,xyz,xyz,0,0,town
290839738,50.7503215,6.8101271,xyz,xyz,0,0,town
300693134,50.5283939,6.6725655,xyz,xyz,0,0,town
300693137,50.5306139,6.6720595,xyz,xyz,0,0,town
300693337,50.5283228,6.6707102,xyz,xyz,0,0,town
300693466,50.5285967,6.6707175,xyz,xyz,0,0,town
300693625,50.5263489,6.6667388,xyz,xyz,0,0,town
300694646,50.5248013,6.6684971,xyz,xyz,0,0,town
302295745,50.7517527,6.8115005,xyz,xyz,0,0,town
302323401,50.57379,6.687929,xyz,xyz,0,0,town
302323404,50.5733448,6.6873053,xyz,xyz,0,0,town
302323427,50.5741527,6.6863643,xyz,xyz,0,0,town
302323441,50.5718551,6.6851113,xyz,xyz,0,0,town
302323456,50.5716237,6.6848284,xyz,xyz,0,0,town
304238830,50.684545,6.7553461,xyz,xyz,0,0,town
319281853,50.5743001,6.6887372,xyz,xyz,0,0,town
329506893,50.6480873,6.7210558,xyz,xyz,0,0,town
329506916,50.6484134,6.7220433,xyz,xyz,0,0,town
332565112,50.7491083,6.8583568,xyz,xyz,0,0,town
343290492,50.7737413,6.8279412,xyz,xyz,0,0,town
349333568,50.7633736,7.0295563,xyz,xyz,0,0,town
357140845,50.6178481,6.9813896,xyz,xyz,0,0,town
384755653,50.7457857,7.0743116,xyz,xyz,0,0,town
384755657,50.7621053,7.0336961,xyz,xyz,0,0,town
392715674,50.7652213,7.0327241,xyz,xyz,0,0,town
393161839,50.7969787,6.8699291,xyz,xyz,0,0,town
419787008,50.7630861,7.0297621,xyz,xyz,0,0,town
430042170,50.7062854,7.062401,xyz,xyz,0,0,town
461959636,50.7468068,6.8658689,xyz,xyz,0,0,town
504921711,50.768113,6.8228108,xyz,xyz,0,0,town
504921731,50.7688217,6.8275496,xyz,xyz,0,0,town
600207283,50.7043242,7.0638938,xyz,xyz,0,0,town
600207285,50.705169,7.0623001,xyz,xyz,0,0,town
600207287,50.7051349,7.0632669,xyz,xyz,0,0,town
600207289,50.7071087,7.0617399,xyz,xyz,0,0,town
600207294,50.7092437,7.0610232,xyz,xyz,0,0,town
600207295,50.70178,7.0651286,xyz,xyz,0,0,town
614308441,50.7044644,7.0628647,xyz,xyz,0,0,town
614308446,50.704638,7.0618423,xyz,xyz,0,0,town
617514031,50.7422151,7.0718309,xyz,xyz,0,0,town
617514034,50.7425501,7.0721296,xyz,xyz,0,0,town
617514036,50.7424653,7.0710585,xyz,xyz,0,0,town
617514038,50.7422536,7.0713179,xyz,xyz,0,0,town
618932145,50.6330637,7.0591206,xyz,xyz,0,0,town
618932153,50.6333466,7.0585532,xyz,xyz,0,0,town
618932161,50.6333888,7.0584363,xyz,xyz,0,0,town
618932169,50.6331228,7.0577805,xyz,xyz,0,0,town
643034273,50.7653695,7.0329724,xyz,xyz,0,0,town
1052444771,50.4905189,6.6734318,xyz,xyz,0,0,town
1052444779,50.4887964,6.675707,xyz,xyz,0,0,town
1052444818,50.4865707,6.6773668,xyz,xyz,0,0,town
1052444825,50.491503,6.6720608,xyz,xyz,0,0,town
1052444827,50.4912149,6.672179,xyz,xyz,0,0,town
1052444834,50.4890217,6.6735984,xyz,xyz,0,0,town
1052444881,50.4864293,6.6773519,xyz,xyz,0,0,town
1052444887,50.4873798,6.6757871,xyz,xyz,0,0,town
1122217859,50.5934779,7.0305095,xyz,xyz,0,0,town
1182919752,50.7525966,6.8100927,xyz,xyz,0,0,town
1182919766,50.7516663,6.8131593,xyz,xyz,0,0,town
1182919774,50.7516866,6.8130458,xyz,xyz,0,0,town
1182919802,50.7515574,6.8111237,xyz,xyz,0,0,town
1182919971,50.752572,6.8102169,xyz,xyz,0,0,town
1195819740,50.8037044,6.797173,xyz,xyz,0,0,town
1195819816,50.8034749,6.7981533,xyz,xyz,0,0,town
1196919018,50.7152917,6.8966532,xyz,xyz,0,0,town
1196919375,50.7162443,6.8990211,xyz,xyz,0,0,town
1196920022,50.714969,6.8966945,xyz,xyz,0,0,town
1196920404,50.7165045,6.8989758,xyz,xyz,0,0,town
1197624896,50.7165454,6.8970029,xyz,xyz,0,0,town
1197624901,50.6199446,6.9792512,xyz,xyz,0,0,town
1197624933,50.5954732,7.0320866,xyz,xyz,0,0,town
1197624937,50.7694215,6.8243957,xyz,xyz,0,0,town
1225526283,50.5263981,6.6673382,xyz,xyz,0,0,town
1306977448,50.8034578,6.7932228,xyz,xyz,0,0,town
1306977451,50.8034677,6.7933701,xyz,xyz,0,0,town
1366715554,50.8032795,6.9049033,xyz,xyz,0,0,town
1377982419,50.7272911,7.0813142,xyz,xyz,0,0,town
1439052722,50.7633065,7.0294433,xyz,xyz,0,0,town
1448326189,50.594542,7.0258379,xyz,xyz,0,0,town
1448326417,50.5919462,7.0290416,xyz,xyz,0,0,town
1583787897,50.7954748,6.8700937,xyz,xyz,0,0,town
1583788011,50.7970276,6.8700259,xyz,xyz,0,0,town
1583788027,50.7973153,6.8710069,xyz,xyz,0,0,town
1665873538,50.7408518,6.7988354,xyz,xyz,0,0,town
1679929056,50.6475123,6.7206601,xyz,xyz,0,0,town
1679929060,50.6480723,6.7209166,xyz,xyz,0,0,town
1687373965,50.7481551,7.0677837,xyz,xyz,0,0,town
1702768971,50.6057717,6.7089594,xyz,xyz,0,0,town
1702769002,50.6069227,6.7093911,xyz,xyz,0,0,town
1702769126,50.6093448,6.7117388,xyz,xyz,0,0,town
1702769152,50.6098867,6.7113749,xyz,xyz,0,0,town
1702769182,50.6106442,6.7121355,xyz,xyz,0,0,town
1777918177,50.6776761,6.7408093,xyz,xyz,0,0,town
1888045100,50.7517292,7.0845745,xyz,xyz,0,0,town
2040118390,50.7151713,6.8970134,xyz,xyz,0,0,town
2040118394,50.7163892,6.8988139,xyz,xyz,0,0,town
2041664254,50.8039462,6.797987,xyz,xyz,0,0,town
2041664257,50.8039672,6.7981098,xyz,xyz,0,0,town
2126044240,50.7651754,7.0326476,xyz,xyz,0,0,town
2133502897,50.7881863,6.8464191,xyz,xyz,0,0,town
2196867213,50.6325016,7.0626826,xyz,xyz,0,0,town
2224232206,50.7048968,7.0645223,xyz,xyz,0,0,town
2298647970,50.7424281,6.8002529,xyz,xyz,0,0,town
2319974640,50.7291759,7.0768526,xyz,xyz,0,0,town
2371408018,50.7050416,7.0646469,xyz,xyz,0,0,town
2415704212,50.5830244,7.0268071,xyz,xyz,0,0,town
2432034969,50.7702388,6.8240247,xyz,xyz,0,0,town
2432034972,50.7708444,6.8251772,xyz,xyz,0,0,town
2432110034,50.8035349,6.7941429,xyz,xyz,0,0,town
2434305871,50.7466616,7.0747195,xyz,xyz,0,0,town
2434305886,50.7476307,7.0762374,xyz,xyz,0,0,town
2438045477,50.5929023,7.0309771,xyz,xyz,0,0,town
2438045478,50.5934142,7.0306407,xyz,xyz,0,0,town
2759564966,50.7638566,7.0314272,xyz,xyz,0,0,town
2759564972,50.7648596,7.0305814,xyz,xyz,0,0,town
2883014303,50.6066758,6.7102889,xyz,xyz,0,0,town
3499759320,50.6831672,6.7497634,xyz,xyz,0,0,town
3529053786,50.4722021,6.6923967,xyz,xyz,0,0,town
3529302213,50.6061822,6.709077,xyz,xyz,0,0,town
4239919636,50.5243563,6.6575058,xyz,xyz,0,0,town
5233430183,50.6829331,6.7491705,xyz,xyz,0,0,town
6552683877,50.6735548,6.9108061,xyz,xyz,0,0,town
7041388914,50.7860597,6.8429605,xyz,xyz,0,0,town
7501904669,50.5757467,6.6862399,xyz,xyz,0,0,town
7501904673,50.5758576,6.686191,xyz,xyz,0,0,town
7510413537,50.5246459,6.6577535,xyz,xyz,0,0,town
7510413546,50.524756,6.6582151,xyz,xyz,0,0,town
7527058198,50.5743643,6.6886246,xyz,xyz,0,0,town
7606577198,50.5834916,7.0265293,xyz,xyz,0,0,town
7606590940,50.5842464,7.0283938,xyz,xyz,0,0,town
9067271647,50.714662,7.0675698,xyz,xyz,0,0,town
9067271648,50.7147283,7.0675806,xyz,xyz,0,0,town
9111954132,50.748753,7.0650069,xyz,xyz,0,0,town
9111954133,50.7478841,7.0686547,xyz,xyz,0,0,town
28119936,53.5232123,8.0141844,xyz,xyz,0,0,town
28307295,53.5441451,8.0441332,xyz,xyz,0,0,town
29350115,53.5294567,8.0108242,xyz,xyz,0,0,town
29802027,53.4867747,8.0023694,xyz,xyz,0,0,town
30220856,53.545495,8.0492348,xyz,xyz,0,0,town
30221186,53.5472697,8.0482087,xyz,xyz,0,0,town
30226113,53.5476207,8.0480347,xyz,xyz,0,0,town
30227125,53.5445106,8.0499794,xyz,xyz,0,0,town
30238878,53.4468603,8.0252646,xyz,xyz,0,0,town
60335835,53.5271175,8.0003145,xyz,xyz,0,0,town
60335842,53.5216018,8.001999,xyz,xyz,0,0,town
195987724,53.3129194,7.4588385,xyz,xyz,0,0,town
196113486,53.313186,7.4605118,xyz,xyz,0,0,town
196113505,53.3119158,7.4603762,xyz,xyz,0,0,town
257148595,53.5466311,8.0493184,xyz,xyz,0,0,town
257148629,53.5446174,8.0498856,xyz,xyz,0,0,town
265714289,53.366568,7.3475827,xyz,xyz,0,0,town
265714294,53.3677291,7.3441116,xyz,xyz,0,0,town
265714298,53.3668844,7.3457771,xyz,xyz,0,0,town
265714305,53.3686457,7.3481067,xyz,xyz,0,0,town
265714317,53.3675827,7.3486313,xyz,xyz,0,0,town
268516092,53.5254926,8.0073219,xyz,xyz,0,0,town
270594324,53.5259698,8.0055642,xyz,xyz,0,0,town
270594340,53.5261729,8.0062885,xyz,xyz,0,0,town
270597944,53.4494767,8.0236117,xyz,xyz,0,0,town
270762796,53.5213623,8.0019951,xyz,xyz,0,0,town
270762803,53.5231331,8.0037928,xyz,xyz,0,0,town
270762815,53.5242044,8.0106372,xyz,xyz,0,0,town
275518154,53.5251304,8.0051138,xyz,xyz,0,0,town
275518179,53.5258865,8.0046125,xyz,xyz,0,0,town
275518185,53.4873243,8.0050899,xyz,xyz,0,0,town
275518187,53.4872192,8.0060739,xyz,xyz,0,0,town
279312449,53.5232729,8.0143397,xyz,xyz,0,0,town
279312450,53.5243914,8.0111616,xyz,xyz,0,0,town
279312462,53.527873,8.0090941,xyz,xyz,0,0,town
279312475,53.529853,8.0116745,xyz,xyz,0,0,town
280476601,53.5235338,8.0034948,xyz,xyz,0,0,town
282569848,53.3674189,7.3518356,xyz,xyz,0,0,town
286320259,53.4477127,8.0270881,xyz,xyz,0,0,town
286748574,53.4445983,8.0283176,xyz,xyz,0,0,town
286748638,53.4478381,8.0270207,xyz,xyz,0,0,town
292793064,53.4867371,8.0022079,xyz,xyz,0,0,town
302349926,53.3117355,7.4621812,xyz,xyz,0,0,town
302349928,53.3114328,7.4627546,xyz,xyz,0,0,town
310656430,53.5250947,8.0057716,xyz,xyz,0,0,town
310656433,53.526256,8.0070948,xyz,xyz,0,0,town
311965078,53.5272232,8.0011025,xyz,xyz,0,0,town
311965081,53.5253668,8.0065007,xyz,xyz,0,0,town
313615441,53.3131924,7.4606983,xyz,xyz,0,0,town
317039038,53.3129544,7.4625535,xyz,xyz,0,0,town
317039066,53.3139786,7.4617201,xyz,xyz,0,0,town
319531514,53.4875164,8.0060736,xyz,xyz,0,0,town
349137470,53.4461532,8.0258347,xyz,xyz,0,0,town
349137472,53.4439342,8.0287573,xyz,xyz,0,0,town
349313696,53.446739,8.0245555,xyz,xyz,0,0,town
692960248,53.5448244,8.0497234,xyz,xyz,0,0,town
769380417,53.4874914,8.0059426,xyz,xyz,0,0,town
1116648358,53.547186,8.0508771,xyz,xyz,0,0,town
1116648361,53.5482117,8.0480862,xyz,xyz,0,0,town
1116648406,53.5482924,8.0477707,xyz,xyz,0,0,town
1116648435,53.5479369,8.0521257,xyz,xyz,0,0,town
1116648496,53.5481279,8.0478298,xyz,xyz,0,0,town
1116648521,53.5449061,8.0501055,xyz,xyz,0,0,town
1393865105,53.5445842,8.044797,xyz,xyz,0,0,town
1393865106,53.5462633,8.0488211,xyz,xyz,0,0,town
1547524222,53.4473561,8.0256182,xyz,xyz,0,0,town
1586734765,53.4875418,8.0035849,xyz,xyz,0,0,town
1586861825,53.4478879,8.026553,xyz,xyz,0,0,town
