,Day,Tierkidi sim,Tierkidi error,Pugnido sim,Pugnido error,Jewi sim,Jewi error,Kule sim,Kule error,Kakuma sim,Kakuma error,Khartoum sim,Khartoum error,West_Kordofan sim,West_Kordofan error,Adjumani sim,Adjumani error,Rhino sim,Rhino error,Kiryandongo sim,Kiryandongo error,Total error,refugees in camps (simulation),refugee_debt
405,405,-925,0.018827983472083587,-536,-0.047174793170216445,-1879,0.0,-57,0.0012301450276241965,54,0.0012025119137755152,-2365,0.07362784471218198,147,0.013123828229622436,-3972,0.039343093167455795,-15,-0.001291878391180834,-645,0.020507439908431957,0.01691361228751076,-10193,0
406,406,-923,0.01878306878306879,-530,-0.04663440387153539,-1876,0.0,-56,0.0012084070605498098,70,0.0015580137550357254,-2357,0.07331031694193024,156,0.013853121392416012,-3972,0.03927734432940769,-15,-0.0012912111560645645,-629,0.019967620075553194,0.016916445955460935,-10132,0
407,407,-931,0.01894124348958337,-555,-0.04882554763789937,-1894,0.0,-58,0.0012514024337620944,53,0.0011790091873733477,-2369,0.07361715351149778,170,0.01501501501501501,-4017,0.039656448985636,-21,-0.0018067624537554117,-635,0.020126144971633286,0.016960425673428703,-10257,0
408,408,-931,0.018937005471594603,-561,-0.049340369393140016,-1892,0.0,-55,0.00118654671758045,53,0.001178773186246263,-2369,0.07354858739521886,159,0.013968198190283831,-4010,0.03952140660726955,-22,-0.0018916595012898885,-641,0.020284810126582342,0.0168844723418643,-10269,0
409,409,-939,0.019095068632435153,-544,-0.047836792120999005,-1888,0.0,-53,0.0011432515800597898,66,0.0014676124613639545,-2365,0.07335607940446653,152,0.013283229922223194,-3977,0.03913137594458435,-11,-0.0009453420419387459,-618,0.01952668330752938,0.01682051944771601,-10177,0
410,410,-927,0.018846826332696187,-531,-0.04668131868131864,-1882,0.0,-56,0.001207807613501588,81,0.0018008003557137282,-2359,0.07310195227765726,158,0.013734353268428312,-3973,0.03902712154104579,-19,-0.0016320219893488919,-624,0.01968516356982869,0.01685924030725716,-10132,0
411,411,-922,0.018740599211350073,-546,-0.047987343997187626,-1878,0.0,-56,0.0012076513338077355,72,0.0016003912067394934,-2382,0.07381468856523077,152,0.013143104193687916,-3937,0.03866171733836121,-18,-0.001545329670329637,-604,0.01901344162180879,0.01666480948219734,-10119,0
412,412,-925,0.018799284611007328,-524,-0.04596088062450665,-1881,0.0,-56,0.0012075732091257896,95,0.0021111580257338063,-2373,0.07353579175704983,162,0.013935483870967769,-3945,0.03872848826364822,1,8.5800085800114e-05,-626,0.019663891942830303,0.016933059028327258,-10072,0
413,413,-934,0.01897949645404462,-516,-0.045168067226890596,-1882,0.0,-55,0.001185932682148394,90,0.001999644507643117,-2368,0.0733808490858383,158,0.013520451822693902,-3913,0.038402653738198594,-2,-0.00017151187719741112,-627,0.01965270812437314,0.016826043024294468,-10049,0
414,414,-932,0.018936161566906695,-508,-0.04437843976587752,-1886,0.0,-56,0.0012074169900819776,86,0.0019103894084455681,-2389,0.07403160830492705,151,0.012854345790414445,-3862,0.03789060583762574,-4,-0.0003428473472186777,-608,0.01901663955961469,0.01664310405891528,-10008,0
415,415,-943,0.019157321631724122,-516,-0.044983000610234525,-1898,0.0,-57,0.0012288720248362361,77,0.0017101230400213832,-2384,0.07387666563371553,134,0.011349199627339601,-3811,0.037378869316175595,1,8.566778034779787e-05,-620,0.0193502075465809,0.016419386167113303,-10017,0
416,416,-937,0.019032723284109765,-501,-0.04253693326541019,-1880,0.0,-59,0.0012719080776942837,77,0.001709781281225675,-2378,0.07369073442826157,127,0.010701044826423978,-3810,0.03735770245227335,0,0.0,-610,0.018997788781961455,0.01640742525814598,-9971,0
417,417,-941,0.01911125553434334,-517,-0.04277676650670181,-1863,0.0,-56,0.0012071567148091988,76,0.0016872016872016005,-2385,0.07390765416795775,124,0.010394836113672423,-3783,0.03708132798792374,6,0.0005134348793427446,-618,0.019205668469140402,0.016360353633316838,-9957,0
418,418,-936,0.019007005787389564,-520,-0.04195578505728548,-1871,0.0,-56,0.0012070526361166456,71,0.00157588671372122,-2402,0.07443445925007741,124,0.010342814246392606,-3776,0.037001469867711884,5,0.0004276428327061321,-621,0.01925820256776034,0.01631064794048942,-9982,0
419,419,-955,0.01939283175956963,-512,-0.04129032258064508,-1875,0.0,-55,0.0011854981247572116,51,0.0011317488848945345,-2388,0.07400061977068484,116,0.009626556016597565,-3753,0.03676492197372669,0,0.0,-612,0.018939159497431413,0.016136075175537667,-9983,0
420,420,-947,0.01923037871865163,-522,-0.04207302329330198,-1878,0.0,-53,0.0011423644789306797,55,0.0012202697905572268,-2385,0.07390765416795786,108,0.008917513004706557,-3750,0.036724381071764345,-7,-0.0005980350277659252,-616,0.019022326529351874,0.016022694210066968,-9995,0
421,421,-938,0.01904761904761898,-535,-0.04309650394715653,-1882,0.0,-54,0.0011639185257030782,61,0.0013530899250255857,-2391,0.07409358537341193,96,0.007887601676115352,-3749,0.03670344517000676,-1,-8.538980445749189e-05,-640,0.01972204246402265,0.01602584607510721,-10033,0
422,422,-944,0.019169069569102026,-534,-0.04299170759198123,-1904,0.0,-55,0.001185447021294972,67,0.0014861148079139412,-2392,0.07412457390765415,77,0.006294964028776828,-3758,0.03678039422945181,-11,-0.0009388068618245426,-632,0.019434194341943434,0.015915828634540496,-10086,0
423,423,-944,0.019169069569102026,-539,-0.0434012400354295,-1909,0.0,-57,0.0012285541857055549,62,0.0013751497138803086,-2404,0.07449643631856218,67,0.005450256243390461,-3787,0.03705298175236038,-14,-0.0011941316956669557,-637,0.019547072542040023,0.015966208345074673,-10162,0
424,424,-950,0.019290906875685354,-531,-0.04276050893863759,-1914,0.0,-57,0.0012285277065329225,43,0.0009536905606815084,-2401,0.0744034707158352,63,0.005099975714401461,-3777,0.036943572287919224,-25,-0.002131287297527651,-642,0.019658878647763167,0.015862553572050797,-10191,0
425,425,-946,0.01920929193656462,-520,-0.04187807038737218,-1916,0.0,-59,0.0012716065347644356,32,0.0007096917276556702,-2404,0.0744733581164807,39,0.003141614306428231,-3794,0.03709280043799612,-23,-0.0019597818677574708,-640,0.019574259848299524,0.015831693570387884,-10231,0
426,426,-937,0.01902653968769663,-537,-0.043254128070882025,-1924,0.0,-58,0.0012500538816327955,53,0.0011753747893195057,-2392,0.07407636802824302,53,0.0042484969939879935,-3842,0.03754483001241074,-13,-0.0011071367739736715,-625,0.01909213098729229,0.015914042126088213,-10222,0
427,427,-933,0.018944931773879126,-528,-0.042532624456259105,-1913,0.0,-60,0.0012931313174852077,64,0.0014192575508937821,-2388,0.07392731100241468,43,0.0034301212507976686,-3895,0.03804528316630523,-13,-0.0011064771469911083,-613,0.018702709299487474,0.016068611987381687,-10236,0
428,428,-936,0.019005462039838217,-528,-0.042536050914363965,-1920,0.0,-59,0.001271579128860556,85,0.0018405180060315771,-2406,0.07445919598923045,46,0.003651953000952668,-3871,0.037793138460937736,-10,-0.0008507018290089263,-632,0.019258898098488575,0.01615646997794612,-10231,0
429,429,-940,0.019086294416243654,-567,-0.04568159845310982,-1930,0.0,-59,0.0012715517241379537,74,0.0016408709920616717,-2412,0.07461947778740252,35,0.002765268231018414,-3897,0.03802952972978246,-7,-0.0005951874840575133,-636,0.019357784203317574,0.01607334240940822,-10339,0
430,430,-943,0.019146819353921818,-555,-0.044546111244883335,-1925,0.0,-61,0.0013146551724140254,67,0.0011747755735342924,-2410,0.07453224060615427,6,0.0004717722912408462,-3883,0.037875536480686645,-20,-0.0016996685646297471,-615,0.018695850433196548,0.015836855207549405,-10339,0
431,431,-951,0.01930886055388603,-552,-0.04413881336958264,-1938,0.0,-62,0.0013361780996100636,62,0.00044314455375338285,-2422,0.07487788289123853,0,0.0,-3877,0.037799313626082215,-27,-0.002293188381178757,-615,0.018673144071656378,0.015707624127836273,-10382,0
432,432,-955,0.019389681846791018,-554,-0.04413287660320259,-1937,0.0,-62,0.0013361493039094618,62,8.859553921458652e-05,-2419,0.07467893306989382,-10,-0.0007788768595684559,-3860,0.03761633289480093,-27,-0.002292020373514392,-596,0.018074298711144854,0.01551633435272498,-10358,0
433,433,-952,0.019328771851460758,-582,-0.04619780917605948,-1922,0.0,-61,0.0013142586288620306,54,-0.0011955896027985304,-2430,0.07491214008261915,-20,-0.0015503875968991832,-3832,0.037326371977947,-19,-0.0016120821313423128,-593,0.017961532636680322,0.015223896115899194,-10357,0
434,434,-939,0.019064441466682847,-582,-0.04603337815391928,-1917,0.0,-63,0.0013569982337484632,50,-0.001106610893477633,-2421,0.07452899889176212,-23,-0.0017746913580247714,-3857,0.037552697426710385,-27,-0.002289687924016237,-586,0.017728565377866434,0.015200357859193991,-10365,0
435,435,-944,0.019165566947518142,-572,-0.04508196721311458,-1920,0.0,-67,0.0014427839269564036,68,-0.0015043914957633127,-2421,0.07442360897632949,-36,-0.0027647646110129376,-3869,0.03765193612114012,-18,-0.0015255530129671957,-601,0.018160391611772575,0.015248729032276698,-10380,0
436,436,-952,0.019327594607763676,-571,-0.04484410586664578,-1937,0.0,-68,0.0014639397201291482,66,-0.0014600477833820462,-2420,0.07428781925343819,-49,-0.0037456046476072036,-3843,0.03738181393720086,-10,-0.0008470986869970054,-588,0.017746121808414395,0.015093187031039401,-10372,0
437,437,-937,0.01902267697992166,-598,-0.0468652037617554,-1928,0.0,-70,0.0015066075502561116,41,-0.0009069391908332889,-2425,0.07433633744099077,-60,-0.004565515142292087,-3853,0.037461959533694356,-14,-0.0011853357040048085,-598,0.018026165069029987,0.015094187499639977,-10442,0
438,438,-943,0.019144098420561084,-608,-0.04754829123328391,-1948,0.0,-67,0.0014416663080432102,21,-0.0004644990046450692,-2424,0.07419878171967309,-52,-0.0039384988260244835,-3948,0.038367719802913564,-7,-0.0005923168048740102,-601,0.0180947793099297,0.015385633553169187,-10577,0
439,439,-967,0.019630930388355505,-608,-0.047444401092469723,-1957,0.0,-67,0.0014412941530784762,-2,4.423506513617781e-05,-2431,0.07431523599902168,-55,-0.004146562123039654,-3927,0.03812880487023379,-2,-0.00016921905406538928,-619,0.01862550400192564,0.015500510358113118,-10635,0
440,440,-959,0.01946496711861645,-604,-0.0471065356418654,-1961,0.0,-69,0.001484094379799128,-6,0.0001326963906582712,-2434,0.07430699719135436,-59,-0.004428099669768981,-3915,0.037977630545073554,-7,-0.0005921664833770379,-618,0.018584230468515095,0.01542921667274838,-10632,0
441,441,-957,0.019420825131399977,-590,-0.04598955491464651,-1956,0.0,-69,0.0014838709677419404,-5,0.00011057298923022852,-2437,0.07430104576359031,-46,-0.003436682853940942,-3924,0.038030257508649856,4,0.0003383236065297446,-601,0.018062150628118112,0.015518810636055924,-10581,0
442,442,-966,0.01959988637747012,-591,-0.04604238080398887,-1975,0.0,-70,0.0015051497624014587,-18,0.0003980363539869416,-2458,0.07484090978290658,-60,-0.004462293618920032,-3883,0.03759864439603,18,0.0015221987315010843,-592,0.017780981558238707,0.015433214550087004,-10595,0
443,443,-972,0.019718024140379264,-608,-0.04733727810650884,-1979,0.0,-66,0.0014188971299580189,-17,0.00037585673225726257,-2456,0.07468223560177589,-49,-0.0036280171775506798,-3850,0.03724520891176275,29,0.002452016572249943,-573,0.01719997598607187,0.01527297540612299,-10541,0
444,444,-972,0.019714424793120133,-609,-0.04738930822504095,-1974,0.0,-65,0.0013971884269807777,-20,0.00044209642122949844,-2461,0.07473428484664446,-51,-0.003759121397508558,-3854,0.03725003141219563,21,0.0017752979964493765,-571,0.017129657406851906,0.01527049985818213,-10556,0
445,445,-979,0.019852777158152923,-607,-0.047207963913517004,-1974,0.0,-67,0.0014399621741280066,-11,0.00024311004044463846,-2459,0.07457390671438113,-54,-0.0039624302905783,-3842,0.037100340875073606,-2,-0.00016904741780066068,-593,0.017778444011392558,0.015213632147315137,-10588,0
446,446,-970,0.01966628145084437,-603,-0.04686771335302348,-1979,0.0,-67,0.0014397146356661672,-29,0.0006407990100759653,-2462,0.07466488748711098,-74,-0.00540619520748109,-3838,0.03704490174124553,-8,-0.000676075382405078,-591,0.017718482986058992,0.015147265879874972,-10621,0
447,447,-965,0.019564908866046116,-594,-0.04572396274343782,-1994,0.0,-68,0.0014612971160872235,-44,0.0009720749381407772,-2467,0.07481652210832768,-77,-0.00560040730234912,-3839,0.03703739435804426,-10,-0.0008449514152937265,-570,0.017088379901666895,0.015093886375465382,-10628,0
448,448,-952,0.019301340145571166,-592,-0.045132271098574206,-1992,0.0,-68,0.0014613913305108195,-26,0.000574293729154296,-2478,0.07515011827500462,-78,-0.005648081100651847,-3821,0.03684667309546763,-4,-0.00033792346033623133,-588,0.017628012951193206,0.015051968872974164,-10599,0
449,449,-959,0.019443261764288455,-610,-0.04606207052782618,-1994,0.0,-75,0.001611932599724808,-38,0.0008391855483415038,-2484,0.07533207982046464,-61,-0.004397981254506078,-3858,0.03718661744435983,-10,-0.0008445945945945166,-592,0.017747399346464077,0.015224294901817537,-10681,0
450,450,-950,0.019260791111651687,-611,-0.04570274515670586,-1982,0.0,-76,0.0016335303600215623,-28,0.000618238021638295,-2464,0.07472554133559783,-71,-0.005096547268681251,-3863,0.0372175923695747,1,8.444519506831116e-05,-569,0.017057888898881712,0.015088211959840891,-10613,0
451,451,-962,0.019504085315167452,-612,-0.045219447317865924,-1972,0.0,-74,0.0015906452861012,-40,0.0008830217002583347,-2450,0.07430096439619094,-63,-0.004502572898799295,-3895,0.03750854655585831,8,0.0006754474839580638,-566,0.01696744409137224,0.0152499793264117,-10626,0
452,452,-966,0.019585183383005966,-605,-0.044163807577195624,-1989,0.0,-75,0.0016122444592533425,-37,0.0008166508486546764,-2466,0.07478619518408436,-49,-0.0034870481070310433,-3891,0.037452714864617764,13,0.0010973242171013198,-559,0.016757599376461374,0.015283357551927501,-10624,0
453,453,-960,0.019463141675452045,-617,-0.044500540930400234,-1986,0.0,-74,0.0015908162607217724,-35,0.0007723541354046626,-2471,0.07493782980530106,-66,-0.004676539360872978,-3905,0.03757698229407236,22,0.001856696767659649,-572,0.01714679696633592,0.015288822077400677,-10664,0
454,454,-979,0.019848752103481027,-626,-0.04492608009186161,-1987,0.0,-76,0.0016336356992392442,-16,0.0003530138557937836,-2487,0.0754230605931947,-64,-0.004515309722026073,-3855,0.037085493847944684,36,0.0030374620317246692,-589,0.01765640456848233,0.015255640830822093,-10643,0
455,455,-989,0.020051497273077645,-598,-0.042705134614011264,-1982,0.0,-74,0.0015904743482280104,-22,0.0004852976860124647,-2505,0.07596894522957476,-64,-0.0044959606603443,-3860,0.03712323760795544,23,0.0019402733254596516,-605,0.01813549160671457,0.015455634025148823,-10676,0
456,456,-991,0.02009204630699679,-600,-0.04263786242183043,-2002,-13.0,-74,0.0015902692712698174,-37,0.0008160204666755036,-2507,0.0760295990780615,-56,-0.003917453655124303,-3917,0.037660926668397376,16,0.0013494138483595985,-619,0.018555155875299767,0.015637209910291272,-10787,0
457,457,-983,0.019929850171319652,-584,-0.041295432046386804,-1994,-6.47402597402597,-75,0.0016115862306074202,-32,0.0007055607002689488,-2500,0.07581731060835806,-48,-0.0033435497353022647,-3928,0.03775616132877091,7,0.0005902689940129602,-631,0.018914301130061928,0.015699032791958,-10768,0
458,458,-993,0.02013259534091616,-580,-0.04081345436633571,-1988,-4.2937365010799144,-75,0.0016113784805775744,-26,0.0005731037979147544,-2509,0.07609025292654825,-52,-0.0036068530207395977,-3939,0.03785134291068096,-4,-0.0003372112628561297,-635,0.01903420161266145,0.01574930442699246,-10801,0
459,459,-997,0.020213693408754452,-560,-0.03921568627450989,-1990,-3.2252836304700185,-73,0.0015682399192248342,-20,0.00044072278536799736,-2478,0.07512505684402004,-12,-0.0008289010154038934,-3930,0.03775397473461739,-12,-0.0010113780025284846,-640,0.019183502188118262,0.015765031889905523,-10712,0
460,460,-1006,0.02039616406139122,-553,-0.03853658536585364,-2002,-2.5932642487046644,-73,0.0015680378047470134,-40,0.0008812125484666273,-2474,0.07497878530730995,-11,-0.0007566377768606358,-3921,0.03765702431716028,-9,-0.000758405662762307,-646,0.01936334752113189,0.0158090347855378,-10735,0
461,461,-1007,0.020404441562652198,-569,-0.03964328015049107,-2007,-2.167386609071274,-76,0.001632302405498165,-48,0.0010571522960026742,-2479,0.0751052806980338,7,0.00047948489622567925,-3910,0.03754092536940842,-24,-0.002021903959561866,-633,0.018973113928603513,0.015724515537857586,-10746,0
462,462,-1008,0.02041229597829164,-564,-0.039286709389802166,-2007,-1.8566142460684558,-72,0.0015462257060023799,-62,0.0013650975384209563,-2482,0.07517111878369365,4,0.00027286990927061217,-3929,0.037712848668676,-14,-0.0011792452830187983,-624,0.018703354014926732,0.0158125551009336,-10758,0
463,463,-1013,0.020501092851938685,-564,-0.03927850128839078,-2002,-1.621052631578948,-73,0.0015674990874147143,-65,0.0014307411239021786,-2491,0.07541857155832754,13,0.0008831521739129933,-3962,0.038019019105468704,-8,-0.0006736842105263541,-640,0.019182352235943,0.016044290485507096,-10805,0
464,464,-1020,0.020630233404797416,-568,-0.03954880935802796,-2002,-1.440287769784173,-75,0.0016102713844040606,-44,0.0009683098591548598,-2500,0.07566585956416472,24,0.0016237061091944338,-3948,0.03787413660782815,-4,-0.00033678538351430976,-635,0.019032490109099687,0.015999458410434597,-10772,0
465,465,-1024,0.02069857697283295,-584,-0.04073376578084692,-2015,-1.3050518134715023,-74,0.0015885964535657937,-5,0.00011001342163752259,-2515,0.07609452058939215,18,0.0012128562765312267,-3923,0.03762383834121355,0,0.0,-619,0.018552375243518715,0.015724794949124876,-10741,0
466,466,-1025,0.0207062340915517,-591,-0.04129401900503077,-2024,-1.1912889935256032,-75,0.001609891171356792,-7,0.00015398490947882062,-2523,0.0763111729477951,23,0.0015434169910076845,-3932,0.037699306800640486,-9,-0.0007573844988639777,-617,0.018491877959599612,0.015709534149508098,-10780,0
467,467,-1029,0.020774448841153093,-589,-0.04122340425531906,-2015,-1.0874257960064755,-76,0.0016311463095313172,-9,0.0001979414093428158,-2532,0.07655791733438155,35,0.002339103121032138,-3956,0.037921779141104284,-10,-0.0008411136344521064,-619,0.01853570893846379,0.015876231800863227,-10800,0
468,468,-1029,0.020772771317829397,-589,-0.041388518024032095,-2000,-0.9960159362549801,-77,0.001652502360717567,-22,0.00048375038480141883,-2519,0.07613952363680332,49,0.0032616654463156203,-4008,0.03841214467807785,-15,-0.0012610340479193294,-641,0.019177836285304006,0.01614377265428807,-10851,0
469,469,-1036,0.020912394025030423,-582,-0.041061097784676204,-2001,-0.9255319148936163,-81,0.0017381974248925625,-20,0.00043968606415023537,-2536,0.07662788940927634,56,0.0037125430920180724,-4060,0.03890267623583074,-13,-0.0010923451810771478,-618,0.018473679490628614,0.016329501291241832,-10891,0
470,470,-1028,0.02074923300500564,-588,-0.04165190904583138,-1999,-0.8631260794473237,-82,0.0017595056218350225,-29,0.0006374046640437179,-2532,0.07648160454298314,77,0.005084186200065899,-4061,0.03890405709632605,-13,-0.0010917947425884145,-615,0.018368078370467666,0.016354818690098083,-10870,0
471,471,-1034,0.02086865261968196,-605,-0.0430298719772404,-2011,-0.8138405503844599,-84,0.0018022657054581614,-29,0.0006372786006240139,-2537,0.0766071806021077,85,0.0055902663597499624,-4016,0.03846485388910706,-6,-0.0005036091992614011,-621,0.018531228551818713,0.01623136998487429,-10858,0
472,472,-1038,0.020947691314174954,-600,-0.042847961151181835,-2023,-0.7706666666666666,-90,0.0019308332618209745,-29,0.000637152587059207,-2553,0.07706471866698861,109,0.007140049783833424,-4004,0.03834220707090055,-15,-0.0012583892617450687,-607,0.018097793679189067,0.01624278931767381,-10850,0
473,473,-1049,0.021167971587698897,-586,-0.042019216979779284,-2033,-0.7312949640287767,-86,0.0018448601338595383,-18,0.0003953871499177159,-2555,0.07716002778364994,117,0.007633587786259444,-4025,0.0385351842987075,-10,-0.0008385041086703404,-612,0.018231106080014214,0.016347727629425435,-10857,0
474,474,-1051,0.02120619035128435,-572,-0.04118367053063576,-2041,-0.695637355146558,-86,0.0018447018447019792,-33,0.0007247331664250716,-2565,0.0774971297359357,126,0.008188730746734041,-3996,0.03824948311509316,-13,-0.0010895072075092216,-612,0.018215369962497674,0.0163658007142356,-10843,0
475,475,-1050,0.021183021304067018,-571,-0.04008986870743536,-2032,-0.6578180640984144,-85,0.0018233300441889977,-43,0.0009441419286844166,-2565,0.07753226732763041,117,0.007573795960642116,-3992,0.03820351602499694,-12,-0.0010051934997488687,-616,0.018318613019300045,0.016365115713363076,-10849,0
476,476,-1045,0.021079172970247195,-542,-0.03712837374982875,-2041,-0.6293555349984583,-85,0.0018233691571744037,-49,0.001075670098566574,-2569,0.07768839966130403,119,0.00767296408536966,-4010,0.03836769841649523,3,0.0002511511092506413,-630,0.018718801996672252,0.016542973492725044,-10849,0
477,477,-1047,0.021116534226130357,-523,-0.03497859818084531,-2043,-0.6012360211889345,-85,0.001823408271838134,-56,0.0012290674450760024,-2585,0.07820772698393474,121,0.007771854325903993,-3980,0.03807264413556921,17,0.0014224751066855834,-644,0.019118301914798908,0.01663109560720627,-10825,0
478,478,-1068,0.02153660012099201,-527,-0.03442869275494864,-2059,-0.5796734234234231,-84,0.0018019950659660111,-65,0.0014263144035810953,-2596,0.07857618499909202,111,0.007101727447216877,-3994,0.038198894393542265,16,0.0013381282930500227,-655,0.01942813074687072,0.01669665927745162,-10921,0
479,479,-1062,0.021412585438635556,-506,-0.03280388978930299,-2065,-0.5570542217426491,-82,0.0017591281589222074,-70,0.0015357276058006724,-2598,0.07867244042031318,110,0.007010388120578526,-4029,0.03852553069420536,25,0.0020897768118365856,-677,0.02006342056130167,0.01689801180249173,-10954,0
480,480,-1070,0.02157084106120477,-502,-0.03229541945445197,-2065,-0.5348355348355348,-83,0.0017806191405830285,-49,0.001074773529863295,-2590,0.07846582646631117,101,0.006412291283093119,-4029,0.038517427965048534,32,0.002673350041771244,-679,0.020105412767973507,0.016835222415879314,-10934,0
481,481,-1063,0.02142626783842616,-490,-0.03128391751260917,-2063,-0.5136952191235058,-82,0.0017592036385479792,-39,0.0008552631578947461,-2583,0.078289334101173,110,0.006956741715153036,-4060,0.038796728078893145,33,0.0027580442958627938,-693,0.02050356519423646,0.016938345531159915,-10930,0
482,482,-1062,0.021390158915587376,-493,-0.031459383574756083,-2063,-0.49472422062350097,-83,0.0017806191405831395,-30,0.0006577504933128475,-2573,0.07802171144399295,109,0.0068670068670069195,-4079,0.038960790868713846,25,0.0020901262436250345,-685,0.020250096077098267,0.016867610034150715,-10934,0
483,483,-1051,0.021152414112343254,-478,-0.0304866381784554,-2064,-0.47722543352601143,-83,0.0017805809413479201,-43,0.0009425897104277103,-2565,0.07781451930952898,95,0.005962093636249666,-4123,0.03936376395107935,30,0.002508990549468848,-683,0.020174272633289136,0.016965802741757907,-10965,0
484,484,-1052,0.021156359979889405,-453,-0.028877414419583164,-2073,-0.462826523777629,-84,0.0018019564098163965,-46,0.00100813079401252,-2562,0.07775889280077708,103,0.006439914968113247,-4112,0.03924113448104752,23,0.0019242031289215256,-697,0.02057078771065135,0.017011241298085178,-10953,0
485,485,-1066,0.02142153809054914,-450,-0.0286715514495062,-2084,-0.44981653356356577,-86,0.0018448205590236855,-59,0.0012928673167524884,-2546,0.07730847478213354,109,0.0067891622547492925,-4106,0.0391666825648167,22,0.0018413123535319376,-700,0.020642269470083352,0.01701544648973552,-10966,0
486,486,-1066,0.021405192666813955,-437,-0.027558806836097682,-2079,-0.4342105263157894,-85,0.0018232909328815827,-73,0.001599439100808512,-2557,0.07767550654637134,95,0.005894762968478684,-4110,0.03918726938148953,12,0.0010046885465504196,-728,0.021450248976104147,0.01713079819588703,-11028,0
487,487,-1067,0.02140936634696411,-462,-0.028840751607466242,-2083,-0.4214892755969244,-86,0.0018447018447019792,-78,0.001708765088614837,-2576,0.0782336684180156,88,0.005440158259149452,-4102,0.039093473620006036,7,0.0005862646566163754,-741,0.02181529131215587,0.01707970160108424,-11100,0
488,488,-1073,0.021513353115726996,-457,-0.02824125571622793,-2085,-0.40906415538552077,-84,0.0018017245077431854,-68,0.0014894968567235045,-2580,0.07833373815885358,67,0.0041263780254972016,-4128,0.039324023091432236,-9,-0.0007540214477211038,-738,0.021709074863950628,0.0170202581511274,-11155,0
489,489,-1076,0.021557078174460065,-430,-0.026458282057592958,-2092,-0.3984003047038658,-83,0.0017802372219719587,-44,0.0009636654328829541,-2583,0.07840339960540299,66,0.004049576635170027,-4149,0.03950638443739829,-14,-0.0011733154542408475,-749,0.02201451958968942,0.017075275199358086,-11154,0
490,490,-1089,0.021800928891736127,-431,-0.026406077686558033,-2076,-0.38401775804661487,-82,0.0017587508579272049,-29,0.0006350457670915022,-2592,0.07865748186811528,50,0.0030566083873335703,-4133,0.03933680413450469,-5,-0.0004192169028255921,-744,0.021849578573316486,0.017036939444343813,-11131,0
491,491,-1077,0.021544308861772277,-426,-0.0259882869692534,-2083,-0.3746402877697843,-81,0.0017372281559646652,-7,0.00015326677176386028,-2590,0.07857532916691945,42,0.002558012059199699,-4164,0.03961413322678242,-8,-0.0006709720707876177,-759,0.022271780275242903,0.017006774744541986,-11153,0
492,492,-1091,0.021807787638922216,-430,-0.026119176334811423,-2087,-0.3651793525809275,-83,0.0017800845003967947,7,-0.00015324663952009931,-2568,0.0778866276424739,41,0.0024878640776699323,-4160,0.03955876759224039,1,8.389965601129923e-05,-771,0.022605330284105773,0.01695476902516241,-11141,0
493,493,-1080,0.02149125425347742,-421,-0.025464223069013414,-2084,-0.3550860453228828,-81,0.0017371163867979655,18,-0.00039401103230885144,-2570,0.07792601576713165,43,0.002599758162031396,-4177,0.03970268138051647,-5,-0.0004196391103650776,-768,0.022498901420828943,0.016927094013588717,-11125,0
494,494,-1088,0.021553944292563187,-418,-0.025176172980786643,-2094,-0.3476095617529882,-82,0.001758524555007468,41,-0.0008973517181002366,-2572,0.07796774584697452,31,0.0018673573881092254,-4172,0.03963744845801584,-7,-0.0005876920493661231,-771,0.022568275619822664,0.016803970060762896,-11132,0
495,495,-1092,0.02153676238561064,-426,-0.025548758546239725,-2074,-0.3357073486565232,-82,0.0017584491336423147,42,-0.0009190975337549645,-2557,0.07749189320241223,28,0.0016804705317488011,-4161,0.03951454374519234,-1,-8.389261744956578e-05,-767,0.022429523920926453,0.016742832383646322,-11090,0
496,496,-1094,0.021534585252549143,-419,-0.02502687850913876,-2075,-0.32764882362229586,-82,0.001757619925408349,53,-0.0011596612913813437,-2567,0.07777609453113166,3,0.00017940437746677418,-4176,0.0396381688229096,7,0.0005868052644814881,-777,0.022700049665488442,0.016760460660948273,-11127,0
497,497,-1094,0.02149270151863425,-419,-0.02492415680209395,-2079,-0.3204871281023587,-84,0.0017996400719854089,38,-0.0008313461243956172,-2565,0.07769431150421025,-10,-0.0005958410296134087,-4153,0.039401155564832174,12,0.0010051934997485912,-782,0.022824120016344596,0.016696378103395804,-11136,0
498,498,-1093,0.02143137254901961,-424,-0.025118483412322146,-2061,-0.3102981029810299,-84,0.0017987537206364257,41,-0.0008968609865470656,-2570,0.07782690327660347,-9,-0.0005343148895748939,-4193,0.039761789612433956,11,0.0009207332384699729,-797,0.023239539291441957,0.016860381495643062,-11179,0
499,499,-1095,0.021428990782598523,-413,-0.024367219304973764,-2072,-0.3048852266038846,-86,0.0018407140258127619,57,-0.0012466646253445068,-2580,0.0781084435833006,4,0.00023663038334120756,-4217,0.039970427381211954,14,0.0011709601873535203,-789,0.022984152878116948,0.016918286545856642,-11177,0
500,500,-1100,0.021506217251896387,-407,-0.023658664186479106,-2070,-0.29784172661870495,-87,0.0018612014376178099,69,-0.0015089223233030174,-2566,0.07766343825665856,1,5.8944886531242524e-05,-4223,0.04000833704394946,6,0.0005014625992478816,-802,0.023340415005384085,0.016877808346656475,-11179,0
